X,Y,Z
-1.37,0.14,1.74
-1.37,0.14,1.74
-1.36,0.14,1.75
-1.35,0.14,1.75
-1.35,0.14,1.76
-1.34,0.14,1.76
-1.34,0.14,1.77
-1.33,0.14,1.78
-1.32,0.14,1.78
-1.31,0.14,1.79
-1.31,0.14,1.79
-1.3,0.14,1.8
-1.29,0.13,1.81
-1.29,0.13,1.82
-1.28,0.13,1.82
-1.28,0.13,1.82
-1.27,0.12,1.83
-1.26,0.12,1.83
-1.26,0.12,1.83
-1.25,0.12,1.83
-1.25,0.12,1.83
-1.24,0.11,1.83
-1.23,0.11,1.83
-1.22,0.11,1.83
-1.21,0.11,1.83
-1.21,0.11,1.83
-1.2,0.11,1.83
-1.19,0.11,1.83
-1.18,0.11,1.83
-1.17,0.11,1.83
-1.17,0.11,1.83
-1.16,0.11,1.83
-1.15,0.11,1.82
-1.14,0.11,1.82
-1.14,0.11,1.82
-1.13,0.11,1.82
-1.13,0.11,1.81
-1.12,0.09999999,1.81
-1.11,0.09999999,1.81
-1.11,0.09999999,1.81
-1.11,0.09999999,1.81
-1.1,0.09999999,1.8
-1.1,0.09,1.8
-1.09,0.09,1.81
-1.09,0.09,1.8
-1.08,0.09,1.8
-1.08,0.09,1.8
-1.07,0.09,1.81
-1.06,0.09,1.81
-1.06,0.09,1.81
-1.05,0.09999999,1.82
-1.05,0.09999999,1.82
-1.03,0.11,1.83
-1.02,0.11,1.83
-1.02,0.11,1.83
-1.01,0.11,1.84
-1,0.11,1.85
-0.9899999,0.09999999,1.86
-0.98,0.09999999,1.87
-0.97,0.09999999,1.87
-0.96,0.09999999,1.88
-0.96,0.09999999,1.89
-0.94,0.09999999,1.91
-0.93,0.09999999,1.92
-0.92,0.09999999,1.93
-0.91,0.09999999,1.95
-0.91,0.09999999,1.96
-0.89,0.09,1.98
-0.88,0.09,2
-0.88,0.09,2.01
-0.87,0.09,2.03
-0.86,0.09,2.04
-0.85,0.09999999,2.08
-0.84,0.09999999,2.09
-0.84,0.09999999,2.1
-0.83,0.09999999,2.12
-0.83,0.09999999,2.13
-0.82,0.11,2.16
-0.82,0.11,2.17
-0.82,0.11,2.19
-0.82,0.12,2.2
-0.82,0.12,2.21
-0.82,0.12,2.24
-0.82,0.12,2.25
-0.82,0.12,2.26
-0.83,0.12,2.28
-0.83,0.11,2.29
-0.83,0.11,2.32
-0.84,0.09999999,2.33
-0.84,0.09999999,2.34
-0.84,0.09999999,2.36
-0.85,0.09,2.37
-0.86,0.08,2.4
-0.86,0.08,2.41
-0.87,0.08,2.43
-0.88,0.08,2.44
-0.88,0.08,2.45
-0.9,0.07,2.48
-0.91,0.07,2.49
-0.92,0.07,2.51
-0.92,0.07,2.52
-0.93,0.07,2.54
-0.96,0.08,2.57
-0.97,0.07,2.59
-0.97,0.08,2.6
-0.9899999,0.08,2.61
-0.9899999,0.08,2.63
-1.01,0.09,2.66
-1.02,0.08,2.67
-1.03,0.09,2.69
-1.03,0.09,2.7
-1.04,0.09,2.72
-1.05,0.09,2.75
-1.05,0.09999999,2.77
-1.05,0.09999999,2.79
-1.06,0.09999999,2.8
-1.06,0.09999999,2.82
-1.07,0.11,2.86
-1.07,0.11,2.88
-1.07,0.11,2.89
-1.08,0.11,2.91
-1.08,0.09999999,2.93
-1.09,0.09999999,2.96
-1.1,0.09999999,2.98
-1.11,0.09,3
-1.11,0.09,3.01
-1.12,0.09,3.03
-1.13,0.08,3.07
-1.13,0.07,3.09
-1.14,0.07,3.11
-1.14,0.07,3.13
-1.14,0.06,3.15
-1.15,0.06,3.2
-1.16,0.06,3.22
-1.16,0.07,3.23
-1.17,0.07,3.26
-1.17,0.07,3.28
-1.18,0.08,3.33
-1.19,0.09,3.34
-1.19,0.09,3.36
-1.2,0.09,3.38
-1.2,0.09999999,3.4
-1.22,0.09999999,3.44
-1.22,0.11,3.45
-1.23,0.11,3.47
-1.24,0.12,3.49
-1.25,0.12,3.5
-1.27,0.12,3.54
-1.28,0.12,3.55
-1.29,0.12,3.57
-1.29,0.12,3.59
-1.3,0.11,3.6
-1.33,0.11,3.63
-1.34,0.11,3.65
-1.35,0.09999999,3.67
-1.36,0.09999999,3.68
-1.37,0.09999999,3.7
-1.39,0.09,3.73
-1.41,0.09,3.75
-1.42,0.08,3.77
-1.43,0.08,3.78
-1.45,0.08,3.8
-1.48,0.08,3.83
-1.49,0.08,3.85
-1.51,0.08,3.87
-1.52,0.08,3.88
-1.54,0.09,3.91
-1.57,0.09999999,3.94
-1.58,0.09999999,3.95
-1.59,0.09999999,3.97
-1.6,0.09999999,3.98
-1.62,0.09999999,4
-1.64,0.11,4.03
-1.65,0.11,4.04
-1.67,0.12,4.06
-1.68,0.12,4.08
-1.69,0.13,4.09
-1.71,0.13,4.12
-1.72,0.13,4.14
-1.73,0.13,4.15
-1.74,0.12,4.17
-1.75,0.12,4.18
-1.77,0.12,4.22
-1.78,0.11,4.24
-1.8,0.11,4.25
-1.81,0.11,4.27
-1.82,0.09999999,4.29
-1.84,0.09,4.32
-1.85,0.09,4.34
-1.86,0.08,4.36
-1.87,0.08,4.38
-1.88,0.08,4.4
-1.9,0.07,4.43
-1.92,0.07,4.46
-1.93,0.07,4.48
-1.93,0.07,4.49
-1.94,0.07,4.52
-1.95,0.07,4.53
-1.97,0.08,4.57
-1.98,0.08,4.59
-1.99,0.09,4.59
-2.01,0.09,4.61
-2.02,0.09999999,4.64
-2.04,0.09999999,4.65
-2.05,0.11,4.66
-2.06,0.11,4.67
-2.09,0.12,4.68
-2.11,0.12,4.69
-2.12,0.12,4.7
-2.13,0.12,4.71
-2.14,0.11,4.72
-2.16,0.09999999,4.74
-2.18,0.09999999,4.75
-2.2,0.09999999,4.77
-2.21,0.09,4.78
-2.22,0.09,4.79
-2.25,0.09,4.81
-2.27,0.08,4.82
-2.28,0.08,4.83
-2.3,0.08,4.84
-2.31,0.08,4.85
-2.34,0.07,4.87
-2.36,0.07,4.88
-2.38,0.07,4.89
-2.39,0.07,4.89
-2.41,0.07,4.9
-2.44,0.08,4.91
-2.46,0.09,4.92
-2.48,0.09,4.93
-2.49,0.09,4.93
-2.5,0.09,4.94
-2.52,0.09,4.95
-2.54,0.09,4.96
-2.55,0.09,4.97
-2.56,0.09,4.98
-2.58,0.09999999,4.99
-2.6,0.11,5.01
-2.61,0.11,5.02
-2.61,0.11,5.02
-2.62,0.12,5.03
-2.63,0.12,5.05
-2.65,0.12,5.07
-2.66,0.12,5.08
-2.67,0.12,5.09
-2.68,0.12,5.1
-2.69,0.11,5.1
-2.71,0.11,5.12
-2.72,0.11,5.12
-2.72,0.09999999,5.13
-2.73,0.09999999,5.13
-2.73,0.09999999,5.14
-2.74,0.09,5.15
-2.75,0.09,5.16
-2.75,0.09999999,5.17
-2.76,0.09999999,5.17
-2.76,0.09999999,5.18
-2.76,0.11,5.19
-2.76,0.11,5.2
-2.76,0.11,5.2
-2.76,0.11,5.21
-2.76,0.11,5.22
-2.76,0.11,5.23
-2.75,0.11,5.24
-2.75,0.11,5.24
-2.75,0.11,5.25
-2.75,0.11,5.25
-2.74,0.12,5.26
-2.74,0.12,5.27
-2.73,0.12,5.27
-2.73,0.12,5.27
-2.73,0.12,5.27
-2.72,0.12,5.27
-2.71,0.12,5.27
-2.71,0.12,5.27
-2.7,0.12,5.28
-2.7,0.12,5.28
-2.69,0.12,5.27
-2.67,0.12,5.27
-2.66,0.12,5.27
-2.65,0.12,5.27
-2.64,0.12,5.26
-2.63,0.12,5.26
-2.6,0.12,5.25
-2.59,0.12,5.24
-2.58,0.12,5.23
-2.56,0.11,5.23
-2.55,0.11,5.23
-2.52,0.11,5.22
-2.5,0.11,5.21
-2.49,0.09999999,5.21
-2.47,0.09999999,5.2
-2.45,0.09999999,5.19
-2.42,0.09,5.18
-2.4,0.09999999,5.18
-2.38,0.09999999,5.17
-2.36,0.09,5.16
-2.34,0.09,5.16
-2.31,0.08,5.15
-2.29,0.08,5.15
-2.28,0.09,5.14
-2.27,0.09,5.13
-2.25,0.09,5.13
-2.22,0.09,5.13
-2.21,0.09,5.12
-2.2,0.09,5.11
-2.18,0.09999999,5.11
-2.17,0.09999999,5.11
-2.15,0.09999999,5.1
-2.14,0.09,5.1
-2.13,0.09999999,5.09
-2.11,0.09,5.08
-2.1,0.09,5.07
-2.08,0.08,5.06
-2.07,0.08,5.05
-2.06,0.08,5.04
-2.05,0.07,5.03
-2.04,0.07,5.02
-2.02,0.06,5
-2.01,0.06,4.99
-2,0.06,4.97
-1.99,0.05,4.96
-1.98,0.05,4.95
-1.96,0.05,4.92
-1.95,0.04,4.9
-1.95,0.04,4.89
-1.94,0.04,4.87
-1.93,0.04,4.86
-1.91,0.04,4.82
-1.9,0.05,4.81
-1.89,0.06,4.78
-1.88,0.06,4.77
-1.88,0.07,4.76
-1.86,0.07,4.73
-1.85,0.07,4.71
-1.85,0.07,4.7
-1.84,0.08,4.69
-1.82,0.08,4.67
-1.8,0.09,4.65
-1.79,0.09999999,4.64
-1.78,0.09999999,4.63
-1.77,0.09999999,4.62
-1.76,0.09999999,4.61
-1.73,0.09999999,4.6
-1.72,0.09999999,4.59
-1.71,0.09999999,4.58
-1.69,0.09,4.57
-1.68,0.09,4.56
-1.65,0.09,4.54
-1.64,0.09,4.54
-1.63,0.08,4.52
-1.61,0.08,4.52
-1.6,0.08,4.5
-1.57,0.07,4.48
-1.55,0.06,4.47
-1.53,0.06,4.46
-1.52,0.06,4.46
-1.5,0.06,4.44
-1.46,0.06,4.42
-1.44,0.06,4.42
-1.42,0.06,4.41
-1.4,0.07,4.4
-1.38,0.07,4.39
-1.34,0.09,4.37
-1.32,0.09,4.36
-1.31,0.09,4.36
-1.29,0.09999999,4.35
-1.27,0.09,4.34
-1.24,0.09999999,4.32
-1.23,0.09999999,4.31
-1.21,0.09999999,4.29
-1.2,0.11,4.28
-1.19,0.12,4.27
-1.16,0.12,4.25
-1.15,0.12,4.24
-1.13,0.12,4.23
-1.12,0.12,4.22
-1.11,0.12,4.21
-1.08,0.11,4.18
-1.06,0.11,4.17
-1.05,0.11,4.16
-1.03,0.09999999,4.15
-1.02,0.09999999,4.13
-0.98,0.09,4.11
-0.97,0.09,4.1
-0.95,0.08,4.08
-0.94,0.07,4.07
-0.92,0.07,4.06
-0.88,0.06,4.03
-0.87,0.06,4.02
-0.85,0.06,4
-0.83,0.06,3.99
-0.81,0.06,3.97
-0.79,0.06,3.95
-0.77,0.06,3.93
-0.75,0.06,3.92
-0.74,0.07,3.91
-0.72,0.07,3.89
-0.7,0.08,3.88
-0.68,0.08,3.87
-0.67,0.08,3.86
-0.66,0.09,3.85
-0.64,0.09,3.84
-0.61,0.11,3.82
-0.6,0.11,3.81
-0.59,0.11,3.81
-0.57,0.11,3.8
-0.54,0.11,3.78
-0.53,0.11,3.78
-0.52,0.11,3.77
-0.5,0.11,3.76
-0.47,0.09999999,3.74
-0.45,0.09999999,3.74
-0.44,0.09,3.73
-0.42,0.09,3.72
-0.4,0.09,3.71
-0.37,0.08,3.7
-0.35,0.07,3.69
-0.33,0.07,3.67
-0.31,0.07,3.66
-0.29,0.06,3.65
-0.25,0.07,3.64
-0.22,0.07,3.63
-0.2,0.07,3.62
-0.18,0.07,3.62
-0.16,0.08,3.62
-0.13,0.08,3.61
-0.09999999,0.08,3.6
-0.08,0.09,3.59
-0.07,0.08,3.59
-0.04,0.08,3.58
-0.01,0.07,3.56
0,0.07,3.56
0.03,0.07,3.55
0.04,0.07,3.54
0.06,0.08,3.53
0.09,0.08,3.52
0.09999999,0.08,3.51
0.11,0.08,3.5
0.13,0.08,3.49
0.14,0.08,3.47
0.17,0.07,3.45
0.19,0.08,3.43
0.21,0.08,3.42
0.22,0.08,3.4
0.23,0.08,3.38
0.26,0.07,3.34
0.28,0.07,3.32
0.29,0.07,3.3
0.3,0.07,3.28
0.31,0.06,3.26
0.34,0.06,3.23
0.35,0.06,3.22
0.37,0.06,3.2
0.4,0.06,3.18
0.41,0.06,3.17
0.43,0.07,3.14
0.46,0.06,3.13
0.47,0.09,3.13
0.49,0.09,3.09
0.5,0.09,3.09
0.51,0.09999999,3.07
0.53,0.09999999,3.05
0.54,0.11,3.05
0.56,0.11,3.04
0.57,0.11,3.03
0.6,0.12,3.01
0.61,0.12,3.01
0.62,0.12,3
0.64,0.12,2.99
0.65,0.12,2.98
0.69,0.11,2.97
0.7,0.11,2.97
0.72,0.09999999,2.97
0.74,0.09999999,2.96
0.76,0.09999999,2.96
0.79,0.09,2.95
0.81,0.09,2.95
0.82,0.09,2.94
0.84,0.09,2.94
0.86,0.08,2.93
0.89,0.08,2.92
0.91,0.08,2.92
0.93,0.08,2.91
0.95,0.07,2.91
0.97,0.08,2.91
1.01,0.07,2.9
1.03,0.07,2.9
1.05,0.08,2.9
1.07,0.08,2.89
1.09,0.08,2.89
1.13,0.09,2.88
1.15,0.09,2.88
1.16,0.09999999,2.88
1.18,0.09999999,2.87
1.2,0.09999999,2.87
1.23,0.09999999,2.86
1.24,0.09999999,2.85
1.26,0.11,2.84
1.28,0.11,2.83
1.29,0.11,2.83
1.32,0.12,2.82
1.33,0.11,2.81
1.35,0.11,2.8
1.36,0.11,2.8
1.38,0.11,2.79
1.4,0.11,2.78
1.42,0.09999999,2.77
1.43,0.09999999,2.77
1.45,0.09999999,2.75
1.46,0.09999999,2.75
1.49,0.09,2.74
1.51,0.09,2.73
1.52,0.08,2.72
1.54,0.08,2.71
1.55,0.07,2.7
1.58,0.07,2.69
1.6,0.07,2.68
1.61,0.07,2.67
1.63,0.07,2.65
1.64,0.07,2.64
1.67,0.07,2.62
1.68,0.08,2.62
1.7,0.08,2.6
1.71,0.09,2.6
1.72,0.09,2.58
1.74,0.09,2.57
1.75,0.09,2.57
1.77,0.09,2.56
1.78,0.09,2.56
1.8,0.09999999,2.55
1.83,0.11,2.54
1.84,0.11,2.53
1.86,0.12,2.53
1.87,0.11,2.53
1.88,0.11,2.53
1.91,0.11,2.51
1.92,0.11,2.51
1.94,0.09999999,2.51
1.95,0.09999999,2.5
1.96,0.09999999,2.5
1.99,0.09999999,2.49
2.01,0.09999999,2.48
2.02,0.09999999,2.48
2.04,0.09999999,2.47
2.05,0.09,2.47
2.08,0.09,2.46
2.1,0.08,2.46
2.11,0.08,2.45
2.13,0.08,2.45
2.14,0.08,2.45
2.18,0.08,2.44
2.19,0.08,2.44
2.21,0.08,2.44
2.22,0.08,2.43
2.24,0.08,2.44
2.27,0.09,2.42
2.29,0.11,2.43
2.3,0.11,2.42
2.31,0.11,2.42
2.32,0.12,2.42
2.34,0.11,2.41
2.35,0.11,2.41
2.37,0.11,2.4
2.38,0.11,2.39
2.39,0.12,2.39
2.4,0.12,2.38
2.41,0.12,2.37
2.42,0.12,2.37
2.42,0.12,2.36
2.43,0.12,2.36
2.44,0.12,2.34
2.45,0.11,2.34
2.45,0.11,2.33
2.46,0.11,2.33
2.47,0.11,2.32
2.48,0.11,2.31
2.49,0.09999999,2.3
2.49,0.09999999,2.29
2.5,0.09999999,2.29
2.51,0.09999999,2.28
2.51,0.09999999,2.26
2.52,0.09999999,2.25
2.53,0.09999999,2.25
2.53,0.11,2.24
2.54,0.12,2.23
2.54,0.12,2.21
2.55,0.12,2.21
2.56,0.12,2.2
2.56,0.12,2.19
2.57,0.11,2.19
2.58,0.09999999,2.18
2.58,0.09999999,2.17
2.59,0.09999999,2.17
2.6,0.09999999,2.16
2.6,0.09999999,2.16
2.62,0.11,2.16
2.62,0.11,2.16
2.63,0.11,2.15
2.63,0.11,2.15
2.64,0.11,2.16
2.65,0.11,2.16
2.66,0.11,2.16
2.67,0.11,2.16
2.67,0.11,2.17
2.68,0.11,2.17
2.7,0.09999999,2.19
2.71,0.09999999,2.19
2.71,0.09999999,2.19
2.72,0.09999999,2.2
2.73,0.11,2.2
2.75,0.11,2.21
2.76,0.11,2.22
2.76,0.11,2.22
2.77,0.11,2.23
2.78,0.11,2.23
2.8,0.11,2.24
2.81,0.09999999,2.25
2.82,0.09999999,2.25
2.82,0.09999999,2.25
2.83,0.09999999,2.25
2.85,0.09999999,2.26
2.86,0.09999999,2.26
2.86,0.09999999,2.26
2.87,0.09999999,2.27
2.88,0.09999999,2.27
2.89,0.09999999,2.28
2.89,0.09,2.28
2.9,0.09,2.29
2.9,0.09,2.29
2.91,0.09,2.3
2.92,0.09,2.31
2.92,0.09,2.31
2.92,0.09,2.31
2.92,0.09999999,2.32
2.92,0.09999999,2.32
2.94,0.09999999,2.34
2.94,0.09999999,2.33
2.94,0.09999999,2.34
2.94,0.09999999,2.34
2.94,0.09999999,2.35
2.94,0.09999999,2.35
2.94,0.09999999,2.36
2.94,0.09999999,2.36
2.94,0.09,2.36
2.95,0.09,2.37
2.95,0.09,2.38
2.95,0.09999999,2.38
2.94,0.09,2.38
2.95,0.09,2.39
2.94,0.09999999,2.39
2.94,0.09,2.39
2.94,0.09,2.4
2.94,0.09999999,2.41
2.94,0.09,2.41
2.93,0.09,2.41
2.93,0.09999999,2.42
2.93,0.09999999,2.42
2.92,0.09999999,2.43
2.92,0.09999999,2.43
2.92,0.09999999,2.44
2.91,0.09999999,2.44
2.91,0.09,2.44
2.91,0.09,2.44
2.91,0.09999999,2.45
2.9,0.09999999,2.45
2.9,0.09999999,2.46
2.89,0.09999999,2.46
2.89,0.09999999,2.46
2.89,0.09999999,2.46
2.89,0.09999999,2.47
2.88,0.09999999,2.47
2.88,0.09999999,2.48
2.87,0.09999999,2.48
2.87,0.09999999,2.48
2.87,0.09999999,2.49
2.86,0.09999999,2.49
2.85,0.09999999,2.5
2.85,0.09999999,2.5
2.84,0.09999999,2.5
2.84,0.09999999,2.5
2.83,0.09999999,2.51
2.83,0.09999999,2.51
2.82,0.09999999,2.51
2.82,0.09999999,2.51
2.82,0.09999999,2.5
2.82,0.09999999,2.51
2.81,0.09999999,2.52
2.81,0.09,2.52
2.81,0.09,2.52
2.8,0.09,2.52
2.8,0.09,2.52
2.8,0.09,2.52
2.8,0.09,2.53
2.79,0.09,2.53
2.79,0.09,2.53
2.79,0.09,2.54
2.78,0.09,2.54
2.78,0.09,2.54
2.78,0.09999999,2.54
2.78,0.09,2.55
2.77,0.09999999,2.55
2.77,0.09999999,2.55
2.76,0.09999999,2.55
2.76,0.09999999,2.56
2.76,0.09,2.56
2.75,0.09,2.57
2.75,0.09,2.57
2.74,0.09,2.57
2.74,0.09,2.57
2.74,0.09,2.57
2.73,0.09,2.58
2.73,0.09,2.58
2.72,0.09999999,2.58
2.72,0.09999999,2.58
2.71,0.09999999,2.59
2.7,0.09999999,2.59
2.7,0.09999999,2.59
2.69,0.09999999,2.59
2.69,0.09999999,2.59
2.68,0.09999999,2.59
2.68,0.09999999,2.59
2.67,0.09999999,2.59
2.66,0.09999999,2.59
2.66,0.09999999,2.58
2.66,0.09999999,2.58
2.65,0.09999999,2.58
2.64,0.09999999,2.58
2.63,0.09999999,2.57
2.63,0.09999999,2.57
2.62,0.09999999,2.57
2.61,0.09,2.56
2.61,0.09,2.56
2.6,0.09,2.55
2.59,0.09,2.55
2.58,0.09,2.54
2.57,0.09,2.54
2.56,0.09,2.53
2.55,0.09,2.52
2.54,0.09,2.52
2.54,0.09,2.51
2.52,0.09,2.5
2.51,0.09,2.49
2.5,0.09,2.49
2.49,0.08,2.48
2.48,0.09,2.47
2.46,0.08,2.45
2.45,0.08,2.44
2.44,0.08,2.43
2.44,0.08,2.43
2.43,0.09,2.42
2.41,0.09,2.4
2.39,0.09999999,2.38
2.38,0.09,2.37
2.37,0.09,2.36
2.36,0.09999999,2.36
2.34,0.09999999,2.34
2.33,0.09999999,2.33
2.32,0.09999999,2.33
2.31,0.09999999,2.33
2.3,0.09999999,2.32
2.27,0.09999999,2.32
2.26,0.09999999,2.32
2.24,0.09999999,2.32
2.23,0.09999999,2.32
2.22,0.09999999,2.31
2.2,0.09999999,2.31
2.18,0.09999999,2.31
2.17,0.09,2.31
2.16,0.09,2.3
2.14,0.09,2.3
2.12,0.09,2.3
2.1,0.09,2.3
2.09,0.09,2.3
2.07,0.08,2.3
2.05,0.08,2.3
2.02,0.08,2.3
2,0.07,2.3
1.98,0.07,2.3
1.96,0.07,2.3
1.94,0.07,2.3
1.91,0.06,2.3
1.88,0.05,2.3
1.87,0.06,2.3
1.84,0.05,2.31
1.82,0.05,2.31
1.78,0.05,2.31
1.76,0.06,2.32
1.73,0.06,2.32
1.71,0.05,2.32
1.69,0.07,2.33
1.64,0.07,2.33
1.62,0.07,2.34
1.6,0.07,2.34
1.58,0.07,2.34
1.56,0.06,2.34
1.53,0.07,2.34
1.51,0.06,2.34
1.49,0.07,2.34
1.48,0.07,2.33
1.46,0.08,2.33
1.44,0.08,2.32
1.42,0.08,2.32
1.41,0.08,2.32
1.39,0.08,2.31
1.38,0.08,2.31
1.35,0.08,2.3
1.33,0.08,2.3
1.31,0.07,2.29
1.3,0.07,2.29
1.28,0.07,2.28
1.25,0.06,2.27
1.23,0.06,2.26
1.22,0.06,2.25
1.2,0.05,2.25
1.18,0.05,2.24
1.15,0.04,2.22
1.13,0.04,2.21
1.12,0.04,2.2
1.1,0.04,2.19
1.08,0.04,2.18
1.06,0.04,2.16
1.04,0.05,2.15
1.02,0.04,2.13
1.01,0.06,2.12
0.98,0.06,2.12
0.96,0.07,2.1
0.94,0.07,2.1
0.93,0.07,2.09
0.92,0.07,2.08
0.91,0.07,2.08
0.87,0.08,2.06
0.86,0.08,2.06
0.84,0.08,2.05
0.83,0.08,2.04
0.82,0.08,2.04
0.79,0.08,2.02
0.78,0.08,2.01
0.76,0.08,2
0.75,0.08,2
0.73,0.08,1.99
0.7,0.08,1.97
0.68,0.07,1.96
0.66,0.07,1.96
0.65,0.06,1.95
0.63,0.06,1.94
0.59,0.04,1.92
0.57,0.04,1.91
0.55,0.04,1.9
0.54,0.04,1.9
0.52,0.04,1.89
0.49,0.05,1.88
0.47,0.05,1.87
0.45,0.05,1.86
0.44,0.07,1.85
0.41,0.05,1.84
0.38,0.07,1.82
0.36,0.06,1.81
0.34,0.06,1.79
0.34,0.07,1.78
0.32,0.06,1.76
0.3,0.07,1.73
0.28,0.08,1.72
0.27,0.08,1.71
0.26,0.08,1.69
0.25,0.08,1.67
0.23,0.07,1.64
0.22,0.07,1.62
0.21,0.06,1.61
0.21,0.06,1.59
0.2,0.06,1.58
0.19,0.05,1.54
0.19,0.05,1.52
0.18,0.05,1.5
0.17,0.05,1.47
0.16,0.04,1.46
0.15,0.03,1.41
0.14,0.04,1.39
0.12,0.03,1.37
0.12,0.03,1.34
0.09999999,0.03,1.32
0.08,0.02,1.28
0.08,0.03,1.26
0.07,0.04,1.24
0.05,0.02,1.21
0.05,0.04,1.19
0.04,0.03,1.15
0.03,0.04,1.14
0.02,0.04,1.12
0.02,0.04,1.11
0.01,0.04,1.08
0.01,0.05,1.05
0,0.06,1.03
-0.01,0.06,1.01
-0.02,0.06,1
-0.03,0.07,0.98
-0.04,0.07,0.95
-0.05,0.06,0.93
-0.06,0.07,0.92
-0.07,0.06,0.9
-0.08,0.06,0.88
-0.09999999,0.05,0.84
-0.11,0.04,0.82
-0.11,0.03,0.8
-0.12,0.03,0.78
-0.13,0.02,0.76
-0.15,0,0.71
-0.16,-0.01,0.68
-0.17,-0.02,0.66
-0.18,-0.03,0.64
-0.19,-0.03,0.62
-0.22,-0.05,0.57
-0.23,-0.06,0.54
-0.25,-0.06,0.5
-0.26,-0.07,0.48
-0.27,-0.08,0.45
-0.29,-0.08,0.43
-0.32,-0.09,0.37
-0.33,-0.09999999,0.34
-0.33,-0.09,0.32
-0.35,-0.12,0.28
-0.35,-0.11,0.26
-0.36,-0.13,0.21
-0.37,-0.15,0.19
-0.37,-0.15,0.17
-0.37,-0.15,0.15
-0.38,-0.16,0.14
-0.38,-0.18,0.12
-0.38,-0.2,0.09
-0.39,-0.21,0.07
-0.39,-0.22,0.05
-0.39,-0.23,0.04
-0.39,-0.24,0.03
-0.4,-0.26,0
-0.4,-0.27,-0.01
-0.4,-0.28,-0.02
-0.4,-0.29,-0.03
-0.4,-0.3,-0.04
-0.41,-0.31,-0.05
-0.41,-0.33,-0.06
-0.41,-0.33,-0.07
-0.41,-0.34,-0.08
-0.41,-0.36,-0.09
-0.41,-0.36,-0.11
-0.41,-0.37,-0.11
-0.41,-0.37,-0.12
-0.41,-0.38,-0.12
-0.41,-0.38,-0.13
-0.41,-0.38,-0.13
-0.41,-0.37,-0.13
-0.41,-0.37,-0.13
-0.41,-0.36,-0.13
-0.4,-0.35,-0.13
-0.4,-0.35,-0.13
-0.4,-0.33,-0.13
-0.39,-0.32,-0.13
-0.39,-0.3,-0.13
-0.39,-0.3,-0.13
-0.39,-0.27,-0.13
-0.39,-0.26,-0.13
-0.39,-0.25,-0.13
-0.39,-0.24,-0.12
-0.39,-0.23,-0.12
-0.38,-0.2,-0.12
-0.38,-0.19,-0.11
-0.38,-0.17,-0.11
-0.37,-0.16,-0.11
-0.37,-0.15,-0.09999999
-0.37,-0.13,-0.09999999
-0.36,-0.11,-0.08
-0.36,-0.09999999,-0.08
-0.36,-0.08,-0.07
-0.36,-0.07,-0.07
-0.35,-0.05,-0.05
-0.35,-0.04,-0.04
-0.34,-0.03,-0.04
-0.34,-0.02,-0.03
-0.34,-0.01,-0.02
-0.33,0.01,0
-0.33,0.02,0
-0.32,0.03,0.01
-0.32,0.03,0.02
-0.31,0.04,0.03
-0.31,0.06,0.05
-0.3,0.06,0.06
-0.3,0.07,0.07
-0.29,0.07,0.08
-0.29,0.08,0.08
-0.28,0.08,0.09
-0.27,0.09,0.11
-0.27,0.09,0.11
-0.26,0.09999999,0.12
-0.25,0.09999999,0.13
-0.24,0.09999999,0.14
-0.23,0.09999999,0.14
-0.23,0.11,0.15
-0.22,0.11,0.15
-0.21,0.11,0.15
-0.2,0.11,0.16
-0.19,0.12,0.16
-0.18,0.12,0.16
-0.18,0.12,0.17
-0.17,0.12,0.17
-0.16,0.13,0.17
-0.16,0.13,0.17
-0.14,0.13,0.17
-0.14,0.13,0.17
-0.13,0.13,0.17
-0.13,0.13,0.18
-0.12,0.13,0.18
-0.12,0.13,0.18
-0.11,0.13,0.18
-0.11,0.13,0.18
-0.09999999,0.13,0.18
-0.09,0.13,0.18
-0.09,0.13,0.18
-0.09,0.13,0.19
-0.09,0.13,0.19
-0.08,0.13,0.19
-0.08,0.13,0.19
-0.08,0.13,0.19
-0.07,0.13,0.2
-0.07,0.13,0.2
-0.07,0.13,0.2
-0.07,0.13,0.21
-0.06,0.13,0.21
-0.06,0.13,0.22
-0.06,0.13,0.22
-0.06,0.12,0.23
-0.06,0.12,0.24
-0.05,0.12,0.24
-0.05,0.12,0.25
-0.05,0.12,0.26
-0.05,0.12,0.26
-0.06,0.12,0.28
-0.06,0.12,0.29
-0.06,0.12,0.3
-0.06,0.12,0.31
-0.06,0.11,0.32
-0.06,0.11,0.34
-0.06,0.11,0.34
-0.07,0.12,0.36
-0.07,0.12,0.37
-0.07,0.11,0.39
-0.08,0.11,0.4
-0.08,0.11,0.41
-0.08,0.11,0.42
-0.09,0.11,0.43
-0.09,0.11,0.45
-0.09999999,0.11,0.45
-0.09999999,0.11,0.46
-0.09999999,0.11,0.47
-0.11,0.11,0.48
-0.12,0.12,0.5
-0.12,0.12,0.51
-0.13,0.12,0.52
-0.13,0.12,0.53
-0.13,0.12,0.53
-0.15,0.12,0.55
-0.15,0.12,0.56
-0.16,0.12,0.57
-0.16,0.12,0.58
-0.17,0.12,0.59
-0.18,0.12,0.6
-0.19,0.12,0.61
-0.2,0.12,0.62
-0.21,0.12,0.63
-0.21,0.12,0.65
-0.23,0.12,0.67
-0.24,0.12,0.67
-0.25,0.12,0.68
